usuario_id,data,plataforma,pais,tempo_assistido_mensal,qtd_titulos_assistidos,genero_favorito,avaliacao_usuario
585,2023-11-29,HBO Max,Brasil,24.7,13,Comédia,3.7
585,2023-12-13,HBO Max,Brasil,49.6,36,Comédia,3.5
586,2023-01-12,Prime Video,Brasil,31.9,17,Comédia,3.5
586,2023-02-14,Prime Video,Brasil,34.9,22,Comédia,4.8
586,2023-03-23,Prime Video,Brasil,41.0,28,Comédia,3.9
586,2023-04-30,Prime Video,Brasil,49.1,29,Comédia,4.3
586,2023-05-20,Prime Video,Brasil,42.8,29,Comédia,4.2
586,2023-06-20,Prime Video,Brasil,48.6,36,Comédia,4.3
586,2023-07-27,Prime Video,Brasil,41.2,25,Comédia,4.7
586,2023-08-08,Prime Video,Brasil,48.0,31,Comédia,4.2
586,2023-09-03,Prime Video,Brasil,40.4,24,Comédia,4.1
586,2023-10-07,Prime Video,Brasil,49.3,36,Comédia,4.4
586,2023-11-13,Prime Video,Brasil,42.9,26,Comédia,3.7
586,2023-12-22,Prime Video,Brasil,51.2,38,Comédia,4.3
587,2023-01-31,Netflix,Brasil,71.8,47,Comédia,4.0
587,2023-02-02,Netflix,Brasil,43.8,28,Comédia,4.0
587,2023-03-14,Netflix,Brasil,69.4,41,Comédia,4.0
587,2023-04-21,Netflix,Brasil,41.3,23,Comédia,3.9
587,2023-05-05,Netflix,Brasil,51.3,36,Comédia,3.8
587,2023-06-29,Netflix,Brasil,47.8,26,Comédia,3.4
587,2023-07-30,Netflix,Brasil,50.8,37,Comédia,4.1
587,2023-08-05,Netflix,Brasil,59.1,39,Comédia,3.8
587,2023-09-27,Netflix,Brasil,55.4,36,Comédia,4.4
587,2023-10-19,Netflix,Brasil,78.0,45,Comédia,4.5
587,2023-11-01,Netflix,Brasil,59.0,33,Comédia,4.8
587,2023-12-29,Netflix,Brasil,37.7,21,Comédia,3.1
588,2023-01-03,Disney+,Brasil,26.9,19,Documentário,3.1
588,2023-02-04,Disney+,Brasil,40.3,22,Documentário,3.7
588,2023-03-26,Disney+,Brasil,35.3,21,Documentário,3.9
588,2023-04-24,Disney+,Brasil,31.1,23,Documentário,4.3
588,2023-05-28,Disney+,Brasil,53.0,30,Documentário,3.8
588,2023-06-07,Disney+,Brasil,49.5,28,Documentário,3.9
588,2023-07-18,Disney+,Brasil,51.4,33,Documentário,4.0
588,2023-08-13,Disney+,Brasil,56.8,38,Documentário,4.6
588,2023-09-01,Disney+,Brasil,33.6,21,Documentário,4.1
588,2023-10-30,Disney+,Brasil,1.5,1,Documentário,3.7
588,2023-11-09,Disney+,Brasil,39.2,26,Documentário,3.8
588,2023-12-16,Disney+,Brasil,46.2,35,Documentário,3.1
589,2023-01-27,Disney+,Alemanha,34.9,24,Drama,3.7
589,2023-02-19,Disney+,Alemanha,45.9,26,Drama,3.9
589,2023-03-09,Disney+,Alemanha,22.6,13,Drama,4.0
589,2023-04-22,Disney+,Alemanha,33.2,25,Drama,4.3
589,2023-05-25,Disney+,Alemanha,35.4,20,Drama,4.0
589,2023-06-15,Disney+,Alemanha,42.0,24,Drama,4.2
589,2023-07-29,Disney+,Alemanha,39.6,29,Drama,3.9
589,2023-08-29,Disney+,Alemanha,46.0,29,Drama,3.6
589,2023-09-03,Disney+,Alemanha,49.4,30,Drama,3.6
589,2023-10-25,Disney+,Alemanha,36.7,21,Drama,3.8
589,2023-11-19,Disney+,Alemanha,48.6,27,Drama,3.6
589,2023-12-20,Disney+,Alemanha,39.7,29,Drama,4.2
590,2023-01-01,HBO Max,EUA,52.0,30,Drama,3.7
590,2023-02-07,HBO Max,EUA,8.1,5,Drama,3.9
590,2023-03-17,HBO Max,EUA,71.7,40,Drama,4.2
590,2023-04-01,HBO Max,EUA,22.6,13,Drama,3.7
590,2023-05-07,HBO Max,EUA,26.5,19,Drama,3.9
590,2023-06-11,HBO Max,EUA,36.5,25,Drama,4.0
590,2023-07-04,HBO Max,EUA,68.3,44,Drama,4.3
590,2023-08-25,HBO Max,EUA,40.9,30,Drama,4.4
590,2023-09-24,HBO Max,EUA,34.6,22,Drama,4.3
590,2023-10-24,HBO Max,EUA,40.5,29,Drama,3.5
590,2023-11-09,HBO Max,EUA,48.1,35,Drama,4.5
590,2023-12-28,HBO Max,EUA,43.3,24,Drama,3.7
591,2023-01-17,Netflix,Reino Unido,48.5,33,Romance,3.1
591,2023-02-19,Netflix,Reino Unido,58.3,37,Romance,4.0
591,2023-03-26,Netflix,Reino Unido,55.8,34,Romance,3.2
591,2023-04-25,Netflix,Reino Unido,54.3,31,Romance,3.3
591,2023-05-11,Netflix,Reino Unido,63.6,46,Romance,4.3
591,2023-06-24,Netflix,Reino Unido,69.5,41,Romance,4.3
591,2023-07-08,Netflix,Reino Unido,63.4,44,Romance,3.8
591,2023-08-18,Netflix,Reino Unido,59.2,43,Romance,4.3
591,2023-09-06,Netflix,Reino Unido,39.4,23,Romance,3.6
591,2023-10-31,Netflix,Reino Unido,39.8,23,Romance,4.2
591,2023-11-23,Netflix,Reino Unido,54.0,39,Romance,3.9
591,2023-12-19,Netflix,Reino Unido,51.9,31,Romance,4.1
592,2023-01-10,Disney+,Brasil,47.1,29,Drama,3.5
592,2023-02-10,Disney+,Brasil,67.5,46,Drama,4.9
592,2023-03-03,Disney+,Brasil,41.4,29,Drama,3.8
592,2023-04-19,Disney+,Brasil,30.2,22,Drama,4.0
592,2023-05-23,Disney+,Brasil,45.0,33,Drama,4.4
592,2023-06-25,Disney+,Brasil,50.9,28,Drama,4.1
592,2023-07-04,Disney+,Brasil,50.7,29,Drama,3.6
592,2023-08-09,Disney+,Brasil,38.3,21,Drama,3.3
592,2023-09-15,Disney+,Brasil,64.6,42,Drama,3.7
592,2023-10-26,Disney+,Brasil,48.5,36,Drama,4.0
592,2023-11-19,Disney+,Brasil,39.5,27,Drama,3.3
592,2023-12-24,Disney+,Brasil,26.0,15,Drama,3.8
593,2023-01-02,Netflix,Índia,33.9,20,Terror,4.4
593,2023-02-12,Netflix,Índia,49.3,37,Terror,4.2
593,2023-03-08,Netflix,Índia,87.4,59,Terror,4.2
593,2023-04-10,Netflix,Índia,44.8,28,Terror,4.3
593,2023-05-15,Netflix,Índia,88.0,53,Terror,4.3
593,2023-06-05,Netflix,Índia,39.4,23,Terror,3.8
593,2023-07-18,Netflix,Índia,51.6,33,Terror,4.1
593,2023-08-08,Netflix,Índia,72.0,42,Terror,4.3
593,2023-09-19,Netflix,Índia,70.8,47,Terror,4.1
593,2023-10-12,Netflix,Índia,54.4,35,Terror,4.3
593,2023-11-29,Netflix,Índia,57.8,38,Terror,5.0
593,2023-12-03,Netflix,Índia,79.1,50,Terror,4.3
594,2023-01-31,Prime Video,Alemanha,36.6,27,Terror,3.9
594,2023-02-24,Prime Video,Alemanha,37.4,24,Terror,3.8
594,2023-03-14,Prime Video,Alemanha,52.8,35,Terror,3.5
594,2023-04-16,Prime Video,Alemanha,35.0,20,Terror,3.9
594,2023-05-07,Prime Video,Alemanha,38.4,24,Terror,4.1
594,2023-06-21,Prime Video,Alemanha,35.5,19,Terror,3.8
594,2023-07-02,Prime Video,Alemanha,39.6,25,Terror,4.0
594,2023-08-27,Prime Video,Alemanha,32.1,20,Terror,5.0
594,2023-09-19,Prime Video,Alemanha,45.8,26,Terror,3.9
594,2023-10-11,Prime Video,Alemanha,38.8,26,Terror,4.2
594,2023-11-24,Prime Video,Alemanha,51.3,30,Terror,4.5
594,2023-12-08,Prime Video,Alemanha,42.4,23,Terror,3.8
595,2023-01-05,Prime Video,EUA,46.0,28,Drama,4.3
595,2023-02-22,Prime Video,EUA,39.5,26,Drama,3.6
595,2023-03-24,Prime Video,EUA,56.6,31,Drama,3.8
595,2023-04-13,Prime Video,EUA,51.2,31,Drama,4.2
595,2023-05-16,Prime Video,EUA,46.0,30,Drama,3.6
595,2023-06-01,Prime Video,EUA,61.1,34,Drama,4.4
595,2023-07-26,Prime Video,EUA,47.1,31,Drama,4.8
595,2023-08-18,Prime Video,EUA,35.6,21,Drama,4.4
595,2023-09-09,Prime Video,EUA,37.3,25,Drama,4.1
595,2023-10-28,Prime Video,EUA,51.8,38,Drama,3.8
595,2023-11-17,Prime Video,EUA,43.4,29,Drama,3.8
595,2023-12-25,Prime Video,EUA,63.1,43,Drama,3.9
596,2023-01-17,Prime Video,EUA,47.3,31,Comédia,4.1
596,2023-02-13,Prime Video,EUA,48.4,28,Comédia,4.2
596,2023-03-27,Prime Video,EUA,37.3,27,Comédia,4.2
596,2023-04-21,Prime Video,EUA,55.5,34,Comédia,4.8
596,2023-05-17,Prime Video,EUA,35.1,20,Comédia,3.8
596,2023-06-24,Prime Video,EUA,59.6,42,Comédia,3.9
596,2023-07-25,Prime Video,EUA,36.0,21,Comédia,4.5
596,2023-08-14,Prime Video,EUA,49.7,27,Comédia,4.5
596,2023-09-27,Prime Video,EUA,22.7,16,Comédia,4.0
596,2023-10-26,Prime Video,EUA,32.8,20,Comédia,3.9
596,2023-11-11,Prime Video,EUA,62.4,35,Comédia,4.2
596,2023-12-13,Prime Video,EUA,23.6,17,Comédia,3.8
597,2023-01-23,Apple TV+,EUA,21.1,13,Romance,3.4
597,2023-02-22,Apple TV+,EUA,20.5,14,Romance,3.3
597,2023-03-05,Apple TV+,EUA,25.9,18,Romance,4.0
597,2023-04-19,Apple TV+,EUA,51.8,31,Romance,3.8
597,2023-05-29,Apple TV+,EUA,18.7,13,Romance,3.8
597,2023-06-06,Apple TV+,EUA,48.2,32,Romance,4.8
597,2023-07-12,Apple TV+,EUA,15.5,10,Romance,4.1
597,2023-08-25,Apple TV+,EUA,13.8,9,Romance,2.9
597,2023-09-22,Apple TV+,EUA,10.8,7,Romance,4.0
597,2023-10-31,Apple TV+,EUA,21.8,14,Romance,4.7
597,2023-11-22,Apple TV+,EUA,22.5,13,Romance,3.7
597,2023-12-18,Apple TV+,EUA,21.4,12,Romance,3.1
598,2023-01-22,HBO Max,Brasil,50.2,29,Terror,4.2
598,2023-02-06,HBO Max,Brasil,47.6,28,Terror,3.6
598,2023-03-28,HBO Max,Brasil,39.3,22,Terror,4.4
598,2023-04-29,HBO Max,Brasil,60.9,43,Terror,3.8
598,2023-05-06,HBO Max,Brasil,43.4,32,Terror,3.8
598,2023-06-17,HBO Max,Brasil,33.1,18,Terror,4.4
598,2023-07-29,HBO Max,Brasil,61.2,39,Terror,4.2
598,2023-08-06,HBO Max,Brasil,13.0,8,Terror,3.5
598,2023-09-23,HBO Max,Brasil,32.6,19,Terror,4.2
598,2023-10-18,HBO Max,Brasil,41.1,28,Terror,4.5
598,2023-11-29,HBO Max,Brasil,38.5,22,Terror,4.8
598,2023-12-01,HBO Max,Brasil,22.9,16,Terror,3.5
599,2023-01-25,Netflix,EUA,71.1,44,Romance,3.6
599,2023-02-25,Netflix,EUA,61.1,41,Romance,4.7
599,2023-03-04,Netflix,EUA,72.7,47,Romance,4.4
599,2023-04-17,Netflix,EUA,76.8,47,Romance,3.9
599,2023-05-07,Netflix,EUA,59.9,45,Romance,3.4
599,2023-06-05,Netflix,EUA,52.7,37,Romance,3.8
599,2023-07-08,Netflix,EUA,61.8,42,Romance,4.1
599,2023-08-12,Netflix,EUA,93.6,67,Romance,4.1
599,2023-09-07,Netflix,EUA,54.9,33,Romance,3.9
599,2023-10-02,Netflix,EUA,66.0,43,Romance,3.3
599,2023-11-14,Netflix,EUA,66.5,46,Romance,3.9
599,2023-12-29,Netflix,EUA,56.6,31,Romance,3.8
600,2023-01-17,HBO Max,Reino Unido,55.3,32,Ação,3.6
600,2023-02-17,HBO Max,Reino Unido,43.2,31,Ação,4.6
600,2023-03-11,HBO Max,Reino Unido,35.3,24,Ação,4.0
600,2023-04-14,HBO Max,Reino Unido,32.7,24,Ação,3.9
600,2023-05-18,HBO Max,Reino Unido,23.8,13,Ação,3.5
600,2023-06-24,HBO Max,Reino Unido,28.5,16,Ação,3.7
600,2023-07-10,HBO Max,Reino Unido,22.2,14,Ação,4.0
600,2023-08-22,HBO Max,Reino Unido,53.1,33,Ação,3.8
600,2023-09-27,HBO Max,Reino Unido,43.1,27,Ação,3.7
600,2023-10-14,HBO Max,Reino Unido,31.0,17,Ação,3.9
600,2023-11-16,HBO Max,Reino Unido,32.0,18,Ação,3.7
600,2023-12-30,HBO Max,Reino Unido,29.1,20,Ação,4.3
601,2023-01-14,Netflix,Brasil,57.2,35,Drama,3.8
601,2023-02-21,Netflix,Brasil,70.7,47,Drama,4.6
601,2023-03-16,Netflix,Brasil,71.4,47,Drama,3.9
601,2023-04-17,Netflix,Brasil,68.9,47,Drama,4.7
601,2023-05-01,Netflix,Brasil,51.8,39,Drama,4.3
601,2023-06-20,Netflix,Brasil,82.9,46,Drama,4.0
601,2023-07-31,Netflix,Brasil,55.6,39,Drama,4.0
601,2023-08-13,Netflix,Brasil,61.8,37,Drama,4.8
601,2023-09-09,Netflix,Brasil,60.1,44,Drama,4.3
601,2023-10-11,Netflix,Brasil,63.1,42,Drama,4.1
601,2023-11-26,Netflix,Brasil,66.6,42,Drama,4.2
601,2023-12-18,Netflix,Brasil,57.6,42,Drama,4.2
602,2023-01-08,Netflix,Brasil,71.6,48,Ficção Científica,4.1
602,2023-02-16,Netflix,Brasil,50.3,27,Ficção Científica,4.4
602,2023-03-09,Netflix,Brasil,58.8,34,Ficção Científica,4.7
602,2023-04-24,Netflix,Brasil,33.7,21,Ficção Científica,4.6
602,2023-05-09,Netflix,Brasil,49.7,29,Ficção Científica,4.7
602,2023-06-19,Netflix,Brasil,66.3,41,Ficção Científica,3.8
602,2023-07-11,Netflix,Brasil,53.9,37,Ficção Científica,4.3
602,2023-08-27,Netflix,Brasil,44.9,25,Ficção Científica,4.2
602,2023-09-19,Netflix,Brasil,75.1,42,Ficção Científica,4.6
602,2023-10-16,Netflix,Brasil,69.3,48,Ficção Científica,4.2
602,2023-11-11,Netflix,Brasil,78.0,48,Ficção Científica,4.0
602,2023-12-05,Netflix,Brasil,57.5,35,Ficção Científica,5.0
603,2023-01-03,HBO Max,Brasil,53.0,34,Ficção Científica,4.0
603,2023-02-08,HBO Max,Brasil,28.6,16,Ficção Científica,3.5
603,2023-03-12,HBO Max,Brasil,20.9,13,Ficção Científica,3.9
603,2023-04-21,HBO Max,Brasil,42.6,23,Ficção Científica,4.8
603,2023-05-07,HBO Max,Brasil,46.8,27,Ficção Científica,4.0
603,2023-06-03,HBO Max,Brasil,10.1,5,Ficção Científica,4.2
603,2023-07-31,HBO Max,Brasil,52.7,29,Ficção Científica,4.8
603,2023-08-16,HBO Max,Brasil,29.5,20,Ficção Científica,3.9
603,2023-09-11,HBO Max,Brasil,6.1,3,Ficção Científica,3.5
603,2023-10-29,HBO Max,Brasil,47.4,35,Ficção Científica,3.4
603,2023-11-12,HBO Max,Brasil,32.4,21,Ficção Científica,3.0
603,2023-12-22,HBO Max,Brasil,49.2,27,Ficção Científica,3.7
604,2023-01-26,Disney+,Índia,37.0,20,Ação,4.8
604,2023-02-23,Disney+,Índia,27.6,20,Ação,3.9
604,2023-03-11,Disney+,Índia,34.8,20,Ação,3.6
604,2023-04-20,Disney+,Índia,47.2,28,Ação,4.8
604,2023-05-21,Disney+,Índia,35.3,21,Ação,4.0
604,2023-06-06,Disney+,Índia,32.9,19,Ação,4.0
604,2023-07-30,Disney+,Índia,15.5,10,Ação,3.7
604,2023-08-17,Disney+,Índia,23.0,15,Ação,4.3
604,2023-09-23,Disney+,Índia,32.3,21,Ação,3.2
604,2023-10-20,Disney+,Índia,23.1,16,Ação,3.6
604,2023-11-16,Disney+,Índia,34.2,22,Ação,3.8
604,2023-12-09,Disney+,Índia,49.5,30,Ação,4.6
605,2023-01-18,Prime Video,Reino Unido,40.9,24,Terror,3.4
605,2023-02-23,Prime Video,Reino Unido,40.3,26,Terror,5.0
605,2023-03-15,Prime Video,Reino Unido,46.4,29,Terror,4.7
605,2023-04-09,Prime Video,Reino Unido,35.3,21,Terror,3.6
605,2023-05-03,Prime Video,Reino Unido,47.5,29,Terror,4.1
605,2023-06-22,Prime Video,Reino Unido,57.6,32,Terror,4.4
605,2023-07-03,Prime Video,Reino Unido,32.2,23,Terror,3.8
605,2023-08-23,Prime Video,Reino Unido,66.4,38,Terror,4.3
605,2023-09-21,Prime Video,Reino Unido,47.8,27,Terror,4.2
605,2023-10-10,Prime Video,Reino Unido,42.5,28,Terror,4.1
605,2023-11-17,Prime Video,Reino Unido,50.8,32,Terror,3.4
605,2023-12-13,Prime Video,Reino Unido,52.2,34,Terror,4.1
606,2023-01-22,Prime Video,EUA,48.3,30,Comédia,4.7
606,2023-02-06,Prime Video,EUA,47.0,31,Comédia,4.1
606,2023-03-14,Prime Video,EUA,33.7,25,Comédia,3.8
606,2023-04-15,Prime Video,EUA,53.1,33,Comédia,3.0
606,2023-05-11,Prime Video,EUA,53.7,33,Comédia,5.0
606,2023-06-25,Prime Video,EUA,42.0,28,Comédia,4.0
606,2023-07-04,Prime Video,EUA,37.9,25,Comédia,3.9
606,2023-08-27,Prime Video,EUA,34.7,19,Comédia,3.7
606,2023-09-24,Prime Video,EUA,56.3,32,Comédia,3.5
606,2023-10-21,Prime Video,EUA,36.1,23,Comédia,3.8
606,2023-11-04,Prime Video,EUA,53.5,35,Comédia,3.6
606,2023-12-26,Prime Video,EUA,49.5,28,Comédia,4.3
607,2023-01-20,Netflix,Alemanha,79.4,46,Ação,4.1
607,2023-02-20,Netflix,Alemanha,69.1,50,Ação,4.8
607,2023-03-16,Netflix,Alemanha,71.5,45,Ação,4.5
607,2023-04-14,Netflix,Alemanha,63.6,45,Ação,3.9
607,2023-05-09,Netflix,Alemanha,51.6,30,Ação,3.7
607,2023-06-11,Netflix,Alemanha,75.2,57,Ação,4.5
607,2023-07-08,Netflix,Alemanha,62.3,39,Ação,3.5
607,2023-08-09,Netflix,Alemanha,46.4,30,Ação,4.9
607,2023-09-20,Netflix,Alemanha,63.3,39,Ação,4.3
607,2023-10-14,Netflix,Alemanha,68.1,44,Ação,3.7
607,2023-11-12,Netflix,Alemanha,84.2,50,Ação,4.7
607,2023-12-26,Netflix,Alemanha,77.5,55,Ação,3.9
608,2023-01-11,Prime Video,EUA,48.6,28,Ficção Científica,4.3
608,2023-02-03,Prime Video,EUA,35.7,21,Ficção Científica,3.8
608,2023-03-25,Prime Video,EUA,52.1,36,Ficção Científica,4.2
608,2023-04-12,Prime Video,EUA,49.8,36,Ficção Científica,4.2
608,2023-05-25,Prime Video,EUA,39.1,25,Ficção Científica,3.6
608,2023-06-21,Prime Video,EUA,40.4,28,Ficção Científica,3.7
608,2023-07-14,Prime Video,EUA,39.1,24,Ficção Científica,3.3
608,2023-08-10,Prime Video,EUA,29.3,16,Ficção Científica,3.2
608,2023-09-29,Prime Video,EUA,43.5,33,Ficção Científica,3.6
608,2023-10-04,Prime Video,EUA,50.4,37,Ficção Científica,3.3
608,2023-11-20,Prime Video,EUA,24.8,14,Ficção Científica,3.0
608,2023-12-13,Prime Video,EUA,41.6,30,Ficção Científica,4.3
609,2023-01-15,HBO Max,Alemanha,25.7,18,Ficção Científica,3.2
609,2023-02-17,HBO Max,Alemanha,25.7,15,Ficção Científica,3.4
609,2023-03-20,HBO Max,Alemanha,74.1,47,Ficção Científica,3.8
609,2023-04-14,HBO Max,Alemanha,35.4,22,Ficção Científica,4.1
609,2023-05-08,HBO Max,Alemanha,45.0,33,Ficção Científica,4.5
609,2023-06-30,HBO Max,Alemanha,15.4,8,Ficção Científica,3.4
609,2023-07-24,HBO Max,Alemanha,33.1,21,Ficção Científica,4.2
609,2023-08-01,HBO Max,Alemanha,21.4,13,Ficção Científica,3.4
609,2023-09-30,HBO Max,Alemanha,22.2,12,Ficção Científica,3.5
609,2023-10-26,HBO Max,Alemanha,37.2,25,Ficção Científica,3.7
609,2023-11-02,HBO Max,Alemanha,25.2,14,Ficção Científica,4.5
609,2023-12-19,HBO Max,Alemanha,30.3,20,Ficção Científica,3.7
610,2023-01-31,Disney+,Alemanha,49.7,31,Ação,3.6
610,2023-02-07,Disney+,Alemanha,15.0,9,Ação,3.1
610,2023-03-12,Disney+,Alemanha,45.0,26,Ação,4.4
610,2023-04-24,Disney+,Alemanha,29.4,19,Ação,3.8
610,2023-05-17,Disney+,Alemanha,29.3,21,Ação,4.0
610,2023-06-27,Disney+,Alemanha,50.9,31,Ação,3.7
610,2023-07-06,Disney+,Alemanha,36.7,22,Ação,3.4
610,2023-08-02,Disney+,Alemanha,17.5,12,Ação,4.1
610,2023-09-27,Disney+,Alemanha,63.0,40,Ação,4.0
610,2023-10-04,Disney+,Alemanha,51.3,39,Ação,4.2
610,2023-11-13,Disney+,Alemanha,44.7,29,Ação,3.4
610,2023-12-26,Disney+,Alemanha,47.2,29,Ação,3.9
611,2023-01-07,Prime Video,Reino Unido,59.7,39,Comédia,4.0
611,2023-02-27,Prime Video,Reino Unido,45.6,33,Comédia,4.1
611,2023-03-02,Prime Video,Reino Unido,63.2,45,Comédia,4.5
611,2023-04-03,Prime Video,Reino Unido,53.2,39,Comédia,4.5
611,2023-05-25,Prime Video,Reino Unido,50.7,37,Comédia,4.0
611,2023-06-24,Prime Video,Reino Unido,60.3,44,Comédia,4.1
611,2023-07-11,Prime Video,Reino Unido,47.2,31,Comédia,4.5
611,2023-08-19,Prime Video,Reino Unido,43.1,26,Comédia,3.6
611,2023-09-16,Prime Video,Reino Unido,43.0,27,Comédia,4.6
611,2023-10-21,Prime Video,Reino Unido,38.3,28,Comédia,4.5
611,2023-11-21,Prime Video,Reino Unido,45.5,30,Comédia,4.0
611,2023-12-05,Prime Video,Reino Unido,45.3,25,Comédia,4.6
612,2023-01-06,Prime Video,Reino Unido,46.5,26,Drama,4.1
612,2023-02-09,Prime Video,Reino Unido,47.1,32,Drama,3.9
612,2023-03-05,Prime Video,Reino Unido,50.9,30,Drama,4.2
612,2023-04-05,Prime Video,Reino Unido,36.5,21,Drama,3.8
612,2023-05-17,Prime Video,Reino Unido,36.1,27,Drama,3.6
612,2023-06-09,Prime Video,Reino Unido,43.5,28,Drama,4.4
612,2023-07-25,Prime Video,Reino Unido,61.7,40,Drama,4.4
612,2023-08-18,Prime Video,Reino Unido,49.8,29,Drama,4.4
612,2023-09-26,Prime Video,Reino Unido,48.5,28,Drama,3.9
612,2023-10-24,Prime Video,Reino Unido,42.7,24,Drama,4.4
612,2023-11-07,Prime Video,Reino Unido,40.6,23,Drama,4.0
612,2023-12-10,Prime Video,Reino Unido,36.5,27,Drama,4.0
613,2023-01-25,Prime Video,EUA,34.8,25,Comédia,3.4
613,2023-02-22,Prime Video,EUA,50.1,32,Comédia,3.6
613,2023-03-20,Prime Video,EUA,61.1,35,Comédia,4.4
613,2023-04-06,Prime Video,EUA,52.6,38,Comédia,3.7
613,2023-05-16,Prime Video,EUA,45.1,27,Comédia,3.7
613,2023-06-13,Prime Video,EUA,44.2,29,Comédia,4.1
613,2023-07-14,Prime Video,EUA,51.6,31,Comédia,4.1
613,2023-08-18,Prime Video,EUA,45.8,27,Comédia,4.5
613,2023-09-02,Prime Video,EUA,43.9,25,Comédia,3.5
613,2023-10-19,Prime Video,EUA,49.5,28,Comédia,3.8
613,2023-11-21,Prime Video,EUA,46.9,26,Comédia,4.2
613,2023-12-17,Prime Video,EUA,53.3,34,Comédia,3.8
614,2023-01-25,Netflix,EUA,60.5,36,Ação,4.1
614,2023-02-09,Netflix,EUA,52.6,33,Ação,4.0
614,2023-03-14,Netflix,EUA,64.3,39,Ação,4.0
614,2023-04-21,Netflix,EUA,51.0,34,Ação,3.4
614,2023-05-23,Netflix,EUA,53.0,31,Ação,4.4
614,2023-06-02,Netflix,EUA,34.2,19,Ação,4.2
614,2023-07-31,Netflix,EUA,35.7,25,Ação,3.7
614,2023-08-03,Netflix,EUA,79.9,45,Ação,4.8
614,2023-09-26,Netflix,EUA,58.1,41,Ação,4.0
614,2023-10-21,Netflix,EUA,65.0,42,Ação,3.2
614,2023-11-28,Netflix,EUA,63.5,37,Ação,4.4
614,2023-12-17,Netflix,EUA,61.0,37,Ação,4.6
615,2023-01-02,HBO Max,EUA,51.5,31,Drama,3.7
615,2023-02-09,HBO Max,EUA,11.1,6,Drama,3.7
615,2023-03-01,HBO Max,EUA,34.9,21,Drama,3.1
615,2023-04-26,HBO Max,EUA,39.9,23,Drama,3.7
615,2023-05-07,HBO Max,EUA,24.6,18,Drama,3.8
615,2023-06-07,HBO Max,EUA,48.1,26,Drama,4.4
615,2023-07-30,HBO Max,EUA,56.3,41,Drama,3.4
615,2023-08-10,HBO Max,EUA,26.5,16,Drama,3.6
615,2023-09-18,HBO Max,EUA,21.8,12,Drama,3.9
615,2023-10-01,HBO Max,EUA,45.7,28,Drama,3.8
615,2023-11-03,HBO Max,EUA,19.9,11,Drama,4.3
615,2023-12-27,HBO Max,EUA,26.5,18,Drama,4.7
616,2023-01-28,Netflix,Brasil,60.7,40,Ação,4.3
616,2023-02-11,Netflix,Brasil,54.6,35,Ação,4.5
616,2023-03-28,Netflix,Brasil,55.4,38,Ação,4.3
616,2023-04-08,Netflix,Brasil,59.2,33,Ação,3.7
616,2023-05-15,Netflix,Brasil,70.8,44,Ação,4.9
616,2023-06-24,Netflix,Brasil,41.0,31,Ação,4.1
616,2023-07-08,Netflix,Brasil,71.0,53,Ação,4.0
616,2023-08-12,Netflix,Brasil,65.7,40,Ação,4.8
616,2023-09-26,Netflix,Brasil,63.2,47,Ação,3.7
616,2023-10-29,Netflix,Brasil,69.4,41,Ação,4.5
616,2023-11-17,Netflix,Brasil,60.9,35,Ação,3.5
616,2023-12-13,Netflix,Brasil,60.8,35,Ação,3.6
617,2023-01-13,Prime Video,Reino Unido,37.6,24,Comédia,3.0
617,2023-02-24,Prime Video,Reino Unido,34.0,22,Comédia,4.3
617,2023-03-16,Prime Video,Reino Unido,40.2,24,Comédia,4.5
617,2023-04-04,Prime Video,Reino Unido,49.4,29,Comédia,3.9
617,2023-05-30,Prime Video,Reino Unido,35.8,27,Comédia,3.9
617,2023-06-12,Prime Video,Reino Unido,40.3,24,Comédia,4.2
617,2023-07-11,Prime Video,Reino Unido,53.8,35,Comédia,4.2
617,2023-08-09,Prime Video,Reino Unido,44.6,25,Comédia,4.0
617,2023-09-09,Prime Video,Reino Unido,29.8,19,Comédia,3.8
617,2023-10-14,Prime Video,Reino Unido,40.6,26,Comédia,4.1
617,2023-11-29,Prime Video,Reino Unido,71.6,54,Comédia,3.5
617,2023-12-01,Prime Video,Reino Unido,33.7,23,Comédia,3.7
618,2023-01-12,Apple TV+,Alemanha,25.1,16,Romance,3.4
618,2023-02-08,Apple TV+,Alemanha,49.9,36,Romance,3.7
618,2023-03-19,Apple TV+,Alemanha,39.1,26,Romance,3.5
618,2023-04-05,Apple TV+,Alemanha,21.0,14,Romance,3.4
618,2023-05-29,Apple TV+,Alemanha,19.5,12,Romance,3.7
618,2023-06-13,Apple TV+,Alemanha,21.4,16,Romance,3.5
618,2023-07-02,Apple TV+,Alemanha,18.4,11,Romance,3.8
618,2023-08-20,Apple TV+,Alemanha,21.5,16,Romance,4.0
618,2023-09-29,Apple TV+,Alemanha,1.3,0,Romance,3.3
618,2023-10-14,Apple TV+,Alemanha,23.7,17,Romance,3.6
618,2023-11-16,Apple TV+,Alemanha,24.7,13,Romance,4.1
618,2023-12-28,Apple TV+,Alemanha,22.2,14,Romance,3.4
619,2023-01-09,Disney+,EUA,48.2,34,Ação,4.0
619,2023-02-24,Disney+,EUA,55.5,34,Ação,4.8
619,2023-03-27,Disney+,EUA,42.5,30,Ação,4.3
619,2023-04-13,Disney+,EUA,57.4,39,Ação,4.4
619,2023-05-21,Disney+,EUA,31.9,19,Ação,4.3
619,2023-06-23,Disney+,EUA,31.6,24,Ação,4.1
